name,module_name,module_type,value,updated_at
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2884374,"2014-07-17 15:24:57"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2662432,2014-04-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",544093,2013-01-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2723596,2014-05-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3718367,"2015-01-15 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",407070,2012-11-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",55754,2012-04-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2792480,"2014-06-12 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2158212,2013-11-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1708283,2013-08-04
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1528358,2013-06-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3204751,"2014-12-08 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3205697,"2014-12-10 17:24:11"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1874246,2013-09-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1889185,2013-09-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",444808,2012-12-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",92814,2012-06-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2768031,"2014-06-05 15:54:27"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2994868,"2014-10-02 15:52:57"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2696844,2014-05-07
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2167774,2013-11-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1095022,2013-04-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",21959,2012-03-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2348875,2014-01-18
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2537014,2014-03-19
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1820862,2013-08-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2178259,2013-11-08
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2041175,2013-10-03
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2807527,"2014-06-17 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3102334,"2014-12-01 16:26:08"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1490186,2013-06-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2301668,2013-12-31
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2179458,2013-11-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",490581,2012-12-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1014558,2013-04-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",483939,2012-12-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2991511,"2014-10-09 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",99892,2012-07-03
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2863491,"2014-07-08 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",686181,2013-02-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1885818,2013-09-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",972439,2013-03-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",529308,2013-01-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2431147,2014-02-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2893110,"2014-07-23 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",407100,2012-12-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2966942,"2014-09-04 15:52:18"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",463236,2012-12-19
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3104629,"2014-12-04 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",60736,2012-05-08
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",71749,2012-05-31
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3102314,"2014-11-26 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",509402,2013-01-04
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1754278,2013-08-19
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",20437,2012-02-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",306555,2012-11-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",711447,2013-02-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2114725,2013-10-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1265066,2013-05-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1213869,2013-04-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1358806,2013-05-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",246131,2012-09-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2831254,"2014-06-26 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",123246,2012-07-23
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",130613,2012-08-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",364047,2012-11-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1323866,2013-05-18
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2433755,2014-02-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2119120,2013-11-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",385224,2012-11-21
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1705820,2013-08-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1778420,2013-08-23
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2934762,"2014-08-13 16:11:06"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",59841,2012-05-03
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2100034,2013-10-23
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",529307,2013-01-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2792551,"2014-06-12 08:40:35"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1416104,2013-06-04
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3026038,"2014-10-22 16:56:17"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",222165,2012-09-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1724584,2013-08-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",677996,2013-02-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1767135,2013-08-21
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2764306,"2014-06-02 17:10:16"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1840028,2013-09-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",62133,2012-05-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2450156,2014-02-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1994779,2013-09-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2095450,2013-10-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",314137,2012-11-04
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1993915,2013-09-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2989565,"2014-09-15 16:41:38"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",772377,2013-02-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2834976,"2014-06-26 15:17:49"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",583877,2013-01-23
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1370125,2013-05-23
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",389562,2012-11-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",632020,2013-02-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",416984,2012-12-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",220712,2012-09-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2737514,2014-05-20
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1932391,2013-09-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3006471,"2014-09-24 15:25:38"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",80878,2012-06-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2520267,2014-03-13
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1005544,2013-04-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1993882,2013-09-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2923305,"2014-08-11 15:28:41"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2103707,2013-10-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2112829,2013-10-31
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",20043,2012-02-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2895347,"2014-07-24 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1635861,2013-07-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",208140,2012-09-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2975475,"2014-09-08 15:11:09"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2636777,2014-04-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2070846,2013-10-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2760224,2014-05-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1512160,2013-06-21
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3001554,"2014-09-21 15:22:22"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1763747,2013-08-20
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1613864,2013-07-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",770754,2013-02-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2373446,2014-01-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2229191,2013-11-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1235225,2013-04-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2890778,"2014-07-21 15:37:40"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2965193,"2014-08-29 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2299696,2013-12-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",126657,2012-07-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2739258,2014-05-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2179837,2013-11-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",225100,2012-09-18
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",58670,2012-04-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2202071,2013-11-20
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2767354,"2014-06-04 18:52:49"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2330256,2014-01-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2547889,2014-03-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1139210,2013-04-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1962989,2013-09-19
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",655841,2013-02-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",437433,2012-12-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",632252,2013-02-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1275693,2013-05-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",237653,2012-09-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",637688,2013-02-03
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",106945,2012-07-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",301867,2012-10-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3018794,"2014-10-14 16:35:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3224132,"2015-01-04 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2530929,2014-03-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2773436,"2014-06-08 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2692700,2014-05-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2789300,"2014-06-11 17:58:51"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2325350,2013-12-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2638509,2014-04-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2834961,"2014-06-26 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2659650,2014-04-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",69860,2012-05-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1733914,2013-08-13
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1232927,2013-05-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3223659,"2014-12-31 17:27:52"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3030470,"2014-11-13 16:16:22"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2002825,2013-09-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2815209,"2014-06-18 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3034622,"2014-11-17 17:55:44"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1728870,2013-08-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1437839,2013-06-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",169949,2012-08-22
